"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"6158","70","1","4"
"6154","70","2","31"
"6157","70","1","3"
"6164","70","1","6"
"6159","70","1","4"
"6165","70","1","11"
"6161","70","1","2"
"6170","70","1","10"
"6162","70","1","1"
"6160","70","2","8"
"6163","70","2","9"
"6171","70","1","3"
"6167","70","1","1"
"6168","70","1","6"
"6172","70","1","7"
"6166","70","2","14"
"6177","70","1","5"
"6169","70","2","12"
"6173","70","1","2"
"6176","70","1","3"
"6181","70","1","7"
"6174","70","2","25"
"6178","70","1","6"
"6175","70","2","3"
"6179","70","2","10"
"6184","70","1","6"
"6180","70","2","5"
"6183","70","1","1"
"6186","70","1","2"
"6185","70","1","2"
"6182","70","2","28"
"6190","70","1","12"
"6194","70","1","12"
"6189","70","1","6"
"6188","70","1","9"
"6187","70","1","1"
"6192","70","1","5"
"6191","70","1","7"
"6199","70","1","2"
"6195","70","1","6"
"6197","70","1","7"
"6203","70","1","8"
"6196","70","2","21"
"6198","70","1","1"
"6193","70","2","18"
"6200","70","1","2"
"6202","70","1","5"
"6210","70","1","10"
"6206","70","1","6"
"6205","70","1","2"
"6207","70","1","9"
"6201","70","2","16"
"6204","70","2","17"
"6211","70","1","8"
"6208","70","1","5"
"6209","70","1","6"
"6215","70","1","12"
"6219","70","1","13"
"6213","70","1","3"
"6220","70","1","3"
"6214","70","1","1"
"6216","70","1","5"
"6212","70","1","1"
"6223","70","1","7"
"6217","70","1","1"
"6225","70","1","18"
"6218","70","1","4"
"6224","70","1","5"
"6226","70","1","14"
"6227","70","1","3"
"6222","70","1","1"
"6221","70","2","5"
"6230","70","1","6"
"6234","70","1","6"
"6232","70","1","5"
"6233","70","1","3"
"6229","70","2","11"
"6231","70","1","3"
"6228","70","2","15"
"6236","70","1","5"
"6240","70","1","7"
"6235","70","1","1"
"6239","70","1","4"
"6241","70","1","2"
"6237","70","2","8"
"6247","70","1","9"
"6238","70","2","27"
"6242","70","2","18"
"6245","70","1","4"
"6244","70","1","4"
"6243","70","1","1"
"6246","70","2","20"
"6250","70","1","1"
"6253","70","1","5"
"6248","70","2","28"
"6251","70","1","6"
"6254","70","1","5"
"6249","70","2","12"
"6256","70","1","12"
"6252","70","1","3"
"6257","70","1","2"
"6262","70","1","6"
"6255","70","2","11"
"6265","70","1","22"
"6258","70","2","13"
"6260","70","2","28"
"6261","70","2","22"
"6259","70","2","10"
"6264","70","1","1"
"6269","70","1","15"
"6267","70","1","5"
"6271","70","1","11"
"6263","70","2","18"
"6268","70","1","3"
"6266","70","1","1"
"6274","70","1","4"
"6276","70","1","8"
"6278","70","1","16"
"6270","70","2","4"
"6273","70","1","1"
"6272","70","2","20"
"6275","70","1","7"
"6280","70","1","7"
"6281","70","1","2"
"6277","70","1","4"
"6286","70","1","4"
"6285","70","1","12"
"6284","70","1","5"
"6287","70","1","9"
"6291","70","1","2"
"6282","70","1","2"
"6279","70","2","5"
"6290","70","1","8"
"6295","70","1","6"
"6294","70","1","7"
"6283","70","2","5"
"6293","70","1","4"
"6289","70","1","3"
"6288","70","2","16"
"6301","70","1","22"
"6296","70","1","6"
"6297","70","1","9"
"6300","70","1","10"
"6299","70","1","1"
"6302","70","1","4"
"6292","70","2","13"
"6303","70","1","9"
"6307","70","1","5"
"6306","70","1","7"
"6310","70","1","14"
"6298","70","2","20"
"6308","70","1","1"
"6311","70","1","5"
"6305","70","2","22"
"6312","70","1","7"
"6317","70","1","17"
"6304","70","2","18"
"6309","70","2","22"
"6316","70","1","7"
"6314","70","2","24"
"6313","70","2","16"
"6315","70","2","8"
"6320","70","1","4"
"6319","70","1","2"
"6321","70","1","3"
"6323","70","1","8"
"6318","70","2","10"
"6322","70","2","12"
"6325","70","1","5"
"6326","70","1","6"
"6330","70","1","8"
"6331","70","1","23"
"6329","70","1","8"
"6324","70","2","18"
"6327","70","2","19"
"6328","70","2","12"
"6336","70","1","14"
"6335","70","1","7"
"6337","70","1","6"
"6332","70","2","12"
"6333","70","2","26"
"6334","70","2","8"
"6339","70","1","7"
"6341","70","1","4"
"6347","70","1","7"
"6338","70","2","13"
"6345","70","1","2"
"6342","70","1","1"
"6340","70","2","4"
"6343","70","1","2"
"6348","70","1","2"
"6346","70","1","1"
"6344","70","2","10"
"6349","70","1","6"
"6351","70","1","6"
"6354","70","1","9"
"6357","70","1","5"
"6350","70","1","2"
"6352","70","1","2"
"6358","70","1","5"
"6361","70","1","8"
"6353","70","2","6"
"6355","70","2","9"
"6356","70","2","19"
"6364","70","1","12"
"6362","70","1","4"
"6360","70","2","24"
"6359","70","2","9"
"6365","70","1","4"
"6366","70","1","2"
"6363","70","2","7"
"6370","70","1","6"
"6369","70","1","4"
"6368","70","1","5"
"6372","70","1","1"
"6377","70","1","10"
"6367","70","2","7"
"6375","70","1","6"
"6380","70","1","9"
"6371","70","1","2"
"6374","70","2","10"
"6373","70","2","24"
"6376","70","2","14"
"6381","70","1","1"
"6378","70","2","20"
"6382","70","1","1"
"6385","70","1","5"
"6379","70","2","14"
"6386","70","1","4"
"6384","70","1","3"
"6383","70","2","30"
"6389","70","1","9"
"6391","70","1","3"
"6388","70","1","3"
"6387","70","2","14"
"6390","70","1","1"
"6393","70","1","1"
"6394","70","1","4"
"6400","70","1","18"
"6392","70","1","5"
"6395","70","1","3"
"6397","70","1","6"
"6396","70","1","6"
"6399","70","1","1"
"6404","70","1","8"
"6401","70","1","2"
"6398","70","1","2"
"6402","70","1","2"
"6405","70","1","4"
"6403","70","1","1"
"6408","70","1","3"
"6413","70","1","5"
"6407","70","1","5"
"6406","70","2","5"
"6410","70","1","4"
"6415","70","1","17"
"6409","70","2","10"
"6411","70","2","14"
"6414","70","2","4"
"6416","70","1","12"
"6412","70","2","17"
"6419","70","1","3"
"6420","70","1","15"
"6422","70","1","2"
"6418","70","1","3"
"6417","70","1","1"
"6428","70","1","2"
"6423","70","1","1"
"6427","70","1","7"
"6429","70","1","3"
"6421","70","2","4"
"6425","70","2","9"
"6424","70","2","21"
"6426","70","2","11"
"6430","70","1","1"
"6436","70","1","10"
"6431","70","2","7"
"6433","70","1","2"
"6434","70","1","10"
"6432","70","2","8"
"6435","70","1","4"
"6439","70","1","6"
"6440","70","1","2"
"6437","70","1","3"
"6444","70","1","8"
"6438","70","1","5"
"6446","70","1","18"
"6445","70","1","7"
"6441","70","2","5"
"6443","70","2","10"
"6442","70","2","7"
"6453","70","1","4"
"6450","70","1","2"
"6452","70","1","4"
"6449","70","1","3"
"6448","70","1","1"
"6447","70","2","18"
"6451","70","1","2"
"6457","70","1","13"
"6460","70","1","4"
"6459","70","1","2"
"6463","70","1","12"
"6456","70","1","5"
"6458","70","1","1"
"6454","70","2","9"
"6466","70","1","11"
"6462","70","1","5"
"6455","70","2","9"
"6465","70","1","6"
"6461","70","2","22"
"6472","70","1","11"
"6471","70","1","4"
"6468","70","1","1"
"6469","70","1","3"
"6464","70","2","8"
"6475","70","1","9"
"6467","70","2","7"
"6478","70","1","9"
"6470","70","2","10"
"6480","70","1","10"
"6474","70","1","1"
"6476","70","1","1"
"6473","70","2","7"
"6486","70","1","6"
"6477","70","2","12"
"6479","70","2","18"
"6481","70","1","2"
"6488","70","1","15"
"6482","70","2","14"
"6485","70","1","2"
"6489","70","1","11"
"6483","70","2","10"
"6484","70","1","1"
"6491","70","1","12"
"6487","70","1","6"
"6493","70","1","9"
"6490","70","1","3"
"6497","70","1","14"
"6492","70","1","1"
"6499","70","1","7"
"6501","70","1","8"
"6495","70","1","5"
"6496","70","1","2"
"6498","70","1","2"
"6494","70","2","17"
"6502","70","1","7"
"6500","70","1","1"
"6504","70","1","5"
"6508","70","1","13"
"6503","70","1","6"
"6512","70","1","16"
"6510","70","1","7"
"6505","70","1","3"
"6506","70","1","4"
"6515","70","1","4"
"6509","70","1","2"
"6507","70","2","17"
"6513","70","1","1"
"6511","70","2","18"
"6517","70","1","4"
"6514","70","2","8"
"6519","70","1","3"
"6518","70","1","1"
"6516","70","2","8"
"6520","70","1","2"
"6521","70","1","3"
"6523","70","1","1"
"6525","70","1","9"
"6522","70","2","6"
"6531","70","1","17"
"6524","70","2","23"
"6527","70","1","3"
"6526","70","2","14"
"6532","70","1","17"
"6528","70","2","8"
"6535","70","1","7"
"6529","70","2","20"
"6534","70","1","1"
"6530","70","2","18"
"6533","70","1","4"
"6536","70","1","7"
"6539","70","1","2"
"6537","70","2","16"
"6538","70","2","18"
"6540","70","1","2"
"6541","70","1","2"
"6548","70","1","15"
"6549","70","1","4"
"6544","70","1","3"
"6543","70","2","27"
"6542","70","2","19"
"6547","70","1","3"
"6551","70","1","1"
"6545","70","2","24"
"6546","70","2","25"
"6552","70","1","1"
"6556","70","1","11"
"6550","70","2","16"
"6558","70","1","3"
"6554","70","2","25"
"6559","70","1","4"
"6553","70","2","9"
"6560","70","1","7"
"6561","70","1","6"
"6562","70","1","11"
"6565","70","1","15"
"6555","70","2","11"
"6563","70","1","11"
"6557","70","2","12"
"6568","70","1","10"
"6573","70","1","11"
"6572","70","1","3"
"6566","70","2","10"
"6564","70","2","12"
"6575","70","1","4"
"6567","70","2","20"
"6569","70","2","12"
"6570","70","1","1"
"6571","70","2","11"
"6577","70","1","4"
"6574","70","1","4"
"6578","70","2","25"
"6581","70","1","4"
"6583","70","1","2"
"6580","70","2","10"
"6579","70","2","8"
"6576","70","2","11"
"6582","70","1","1"
"6586","70","1","7"
"6589","70","1","22"
"6588","70","1","5"
"6591","70","1","6"
"6584","70","2","12"
"6585","70","1","1"
"6587","70","1","4"
"6592","70","1","4"
"6595","70","1","5"
"6597","70","1","15"
"6596","70","1","9"
"6593","70","1","1"
"6590","70","2","4"
"6600","70","1","9"
"6598","70","1","5"
"6594","70","2","24"
"6601","70","1","6"
"6602","70","1","12"
"6604","70","1","8"
"6606","70","1","4"
"6603","70","1","6"
"6605","70","1","1"
"6599","70","2","12"
"6608","70","1","7"
"6610","70","1","3"
"6611","70","1","3"
"6607","70","1","5"
"6617","70","1","17"
"6614","70","1","5"
"6613","70","1","11"
"6609","70","1","1"
"6621","70","1","18"
"6612","70","1","1"
"6615","70","1","6"
"6623","70","1","3"
"6625","70","1","2"
"6624","70","1","3"
"6618","70","2","24"
"6616","70","2","22"
"6620","70","2","7"
"6619","70","2","23"
"6622","70","2","7"
"6626","70","1","1"
"6631","70","1","10"
"6629","70","1","3"
"6630","70","1","8"
"6634","70","1","6"
"6627","70","2","7"
"6628","70","2","15"
"6633","70","2","12"
"6638","70","1","8"
"6632","70","2","17"
"6640","70","1","11"
"6637","70","1","3"
"6642","70","1","6"
"6636","70","2","17"
"6635","70","2","7"
"6641","70","1","6"
"6639","70","1","6"
"6646","70","1","12"
"6643","70","1","12"
"6649","70","1","7"
"6648","70","1","14"
"6650","70","1","3"
"6645","70","1","6"
"6644","70","1","2"
"6653","70","1","7"
"6647","70","2","22"
"6656","70","1","10"
"6652","70","2","12"
"6655","70","1","4"
"6654","70","1","3"
"6651","70","2","8"
"6658","70","1","5"
"6664","70","1","3"
"6663","70","1","3"
"6657","70","2","24"
"6661","70","1","9"
"6660","70","2","11"
"6659","70","2","3"
"6667","70","1","4"
"6662","70","2","8"
"6668","70","1","2"
"6665","70","2","6"
"6670","70","1","2"
"6666","70","1","3"
"6675","70","1","12"
"6669","70","2","20"
"6676","70","1","9"
"6672","70","1","2"
"6671","70","1","4"
"6674","70","1","4"
"6673","70","1","2"
"6680","70","1","6"
"6677","70","1","2"
"6681","70","1","4"
"6678","70","1","3"
"6679","70","2","15"
"6683","70","1","1"
"6684","70","1","4"
"6682","70","2","10"
"6688","70","1","4"
"6687","70","1","10"
"6690","70","1","3"
"6691","70","1","11"
"6685","70","2","21"
"6693","70","1","10"
"6689","70","1","2"
"6686","70","2","14"
"6692","70","1","1"
"6694","70","1","6"
"6696","70","1","8"
"6695","70","1","5"
"6697","70","1","7"
"6701","70","1","9"
"6698","70","1","6"
"6703","70","1","11"
"6706","70","1","4"
"6705","70","1","5"
"6702","70","1","2"
"6700","70","1","1"
"6707","70","1","2"
"6699","70","2","20"
"6704","70","1","6"
"6708","70","2","13"
"6713","70","1","2"
"6710","70","2","18"
"6709","70","2","30"
"6712","70","2","16"
"6715","70","1","3"
"6711","70","2","23"
"6714","70","1","3"
"6716","70","1","4"
"6718","70","1","4"
"6722","70","1","6"
"6717","70","1","5"
"6719","70","1","4"
"6724","70","1","6"
"6721","70","1","1"
"6720","70","1","2"
"6727","70","1","6"
"6723","70","2","13"
"6725","70","1","7"
"6731","70","1","9"
"6732","70","1","4"
"6730","70","1","9"
"6726","70","2","9"
"6733","70","1","11"
"6729","70","1","4"
"6736","70","1","1"
"6734","70","1","2"
"6741","70","1","5"
"6728","70","2","8"
"6739","70","1","3"
"6737","70","1","3"
"6743","70","1","3"
"6738","70","1","2"
"6745","70","1","2"
"6744","70","1","1"
"6735","70","2","8"
"6740","70","1","1"
"6742","70","1","1"
"6748","70","1","7"
"6749","70","1","12"
"6746","70","1","7"
"6750","70","1","2"
"6747","70","1","1"
"6752","70","1","5"
"6756","70","1","6"
"6753","70","1","1"
"6757","70","1","5"
"6755","70","1","10"
"6751","70","2","21"
"6754","70","2","17"
"6761","70","1","4"
"6758","70","1","3"
"6764","70","1","9"
"6760","70","1","6"
"6759","70","2","7"
"6767","70","1","17"
"6768","70","1","9"
"6763","70","1","1"
"6762","70","2","16"
"6770","70","1","13"
"6765","70","1","1"
"6774","70","1","12"
"6769","70","1","4"
"6766","70","2","18"
"6777","70","1","15"
"6772","70","1","5"
"6775","70","1","4"
"6781","70","1","11"
"6779","70","1","9"
"6776","70","1","2"
"6771","70","2","22"
"6773","70","2","11"
"6782","70","1","9"
"6783","70","1","6"
"6780","70","1","1"
"6778","70","2","19"
"6786","70","1","3"
"6785","70","1","3"
"6790","70","1","11"
"6789","70","1","4"
"6788","70","1","1"
"6787","70","1","5"
"6792","70","1","2"
"6793","70","1","7"
"6784","70","2","16"
"6791","70","1","3"
"6799","70","1","6"
"6800","70","1","11"
"6795","70","1","2"
"6794","70","1","1"
"6798","70","1","1"
"6796","70","1","1"
"6805","70","1","5"
"6797","70","1","3"
"6806","70","1","15"
"6801","70","1","5"
"6802","70","1","3"
"6803","70","1","2"
"6812","70","1","10"
"6804","70","2","13"
"6809","70","1","1"
"6808","70","1","2"
"6813","70","1","8"
"6810","70","1","1"
"6811","70","1","8"
"6807","70","2","2"
"6820","70","1","18"
"6818","70","1","10"
"6816","70","1","4"
"6817","70","1","6"
"6814","70","2","17"
"6815","70","1","2"
"6819","70","1","2"
"6822","70","1","2"
"6827","70","1","14"
"6824","70","1","6"
"6821","70","2","17"
"6831","70","1","6"
"6828","70","1","10"
"6823","70","2","16"
"6825","70","2","21"
"6826","70","2","22"
"6830","70","1","4"
"6834","70","1","2"
"6829","70","2","12"
"6835","70","1","5"
"6838","70","1","4"
"6833","70","1","7"
"6832","70","2","17"
"6836","70","1","1"
"6842","70","1","4"
"6839","70","1","2"
"6845","70","1","8"
"6840","70","1","3"
"6844","70","1","3"
"6837","70","2","10"
"6850","70","1","7"
"6841","70","1","1"
"6848","70","1","10"
"6851","70","1","10"
"6843","70","1","1"
"6854","70","1","6"
"6846","70","2","21"
"6849","70","1","1"
"6847","70","2","11"
"6857","70","1","12"
"6860","70","1","16"
"6856","70","1","3"
"6853","70","1","2"
"6852","70","1","3"
"6861","70","1","10"
"6858","70","1","3"
"6862","70","1","7"
"6855","70","2","14"
"6865","70","1","11"
"6859","70","1","1"
"6869","70","1","6"
"6868","70","1","2"
"6864","70","1","4"
"6867","70","1","4"
"6863","70","2","8"
"6870","70","1","6"
"6872","70","1","5"
"6866","70","2","19"
"6874","70","1","7"
"6871","70","1","5"
"6879","70","1","9"
"6878","70","1","8"
"6880","70","1","8"
"6873","70","2","6"
"6881","70","1","4"
"6884","70","1","2"
"6876","70","2","19"
"6885","70","1","11"
"6877","70","2","11"
"6882","70","1","1"
"6875","70","2","9"
"6886","70","1","5"
"6888","70","1","5"
"6890","70","1","7"
"6883","70","2","12"
"6889","70","2","26"
"6896","70","1","19"
"6887","70","2","7"
"6892","70","1","4"
"6891","70","2","7"
"6893","70","2","12"
"6894","70","1","5"
"6898","70","1","8"
"6902","70","1","13"
"6901","70","1","7"
"6895","70","1","1"
"6897","70","1","4"
"6904","70","1","4"
"6900","70","1","2"
"6899","70","2","13"
"6906","70","1","18"
"6905","70","1","4"
"6911","70","1","6"
"6910","70","1","9"
"6903","70","2","12"
"6912","70","1","6"
"6908","70","1","7"
"6909","70","1","3"
"6907","70","2","16"
"6913","70","1","1"
"6914","70","1","6"
"6915","70","1","1"
"6918","70","1","5"
"6919","70","1","3"
"6916","70","2","13"
"6917","70","2","20"
"6923","70","1","8"
"6920","70","1","3"
"6922","70","1","11"
"6921","70","1","3"
"6929","70","1","7"
"6924","70","1","2"
"6926","70","1","6"
"6928","70","1","1"
"6932","70","1","2"
"6931","70","1","1"
"6925","70","2","8"
"6927","70","2","12"
"6935","70","1","8"
"6930","70","2","15"
"6938","70","1","4"
"6934","70","1","2"
"6936","70","1","6"
"6933","70","2","16"
"6939","70","1","1"
"6940","70","1","1"
"6943","70","1","3"
"6944","70","1","3"
"6937","70","2","6"
"6941","70","1","7"
"6945","70","1","2"
"6942","70","2","15"
"6951","70","1","3"
"6949","70","1","6"
"6946","70","2","15"
"6947","70","2","14"
"6952","70","1","4"
"6950","70","1","2"
"6956","70","1","3"
"6957","70","1","10"
"6948","70","2","12"
"6958","70","1","3"
"6955","70","1","8"
"6959","70","1","6"
"6953","70","1","3"
"6954","70","1","2"
"6960","70","1","7"
"6965","70","1","13"
"6963","70","1","1"
"6966","70","1","4"
"6962","70","2","8"
"6968","70","1","8"
"6964","70","1","3"
"6961","70","2","13"
"6967","70","1","3"
"6973","70","1","22"
"6970","70","1","3"
"6976","70","1","8"
"6974","70","1","11"
"6969","70","2","21"
"6972","70","1","1"
"6979","70","1","7"
"6981","70","1","9"
"6977","70","1","9"
"6971","70","1","4"
"6982","70","1","3"
"6975","70","2","24"
"6985","70","1","7"
"6978","70","2","22"
"6980","70","1","1"
"6983","70","1","3"
"6990","70","1","3"
"6984","70","1","4"
"6987","70","1","11"
"6989","70","1","8"
"6988","70","1","8"
"6986","70","1","4"
"6995","70","1","21"
"6996","70","1","5"
"6991","70","1","9"
"6993","70","1","10"
"6994","70","1","11"
"6992","70","1","6"
"6998","70","1","4"
"6997","70","1","1"
"7003","80","1","2"
"6999","70","2","12"
"7000","70","2","12"
"7002","80","1","8"
"7004","80","1","8"
"7005","80","1","8"
