"BehaviorSpace results (NetLogo 6.2.0)"
"Traffic Basic.nlogo"
"experiment"
"02/05/2021 10:19:37:535 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of  turtles"
"500","0.0025","20","0.026","1000","0.13947109244130856"
"501","0.0025","20","0.029","1000","0.12666980894403312"
"502","0.0025","20","0.029","1000","0.12017715040239249"
"503","0.0025","20","0.029","1000","0.12693337637054675"
"504","0.0025","20","0.029","1000","0.11515286703892644"
"505","0.0025","20","0.029","1000","0.12494929581294172"
"506","0.0025","20","0.029","1000","0.12315187758804658"
"507","0.0025","20","0.029","1000","0.12972676873067282"
"509","0.0025","20","0.029","1000","0.12554982097852857"
"508","0.0025","20","0.029","1000","0.13365787405505042"
"510","0.0025","20","0.029","1000","0.12408827338661237"
"511","0.0025","20","0.029","1000","0.122650000000001"
"512","0.0025","20","0.029","1000","0.12700362300959375"
"513","0.0025","20","0.029","1000","0.13086306136476872"
"514","0.0025","20","0.029","1000","0.13015106062454856"
"515","0.0025","20","0.029","1000","0.1250554807656892"
"517","0.0025","20","0.029","1000","0.13292768017019135"
"516","0.0025","20","0.029","1000","0.1269786264617622"
"519","0.0025","20","0.029","1000","0.1304963681195735"
"518","0.0025","20","0.029","1000","0.12412833876603813"
"520","0.0025","20","0.029","1000","0.13430663462958356"
"521","0.0025","20","0.029","1000","0.13373906264416383"
"522","0.0025","20","0.029","1000","0.12006546194192524"
"524","0.0025","20","0.029","1000","0.12628166443985434"
"523","0.0025","20","0.029","1000","0.1308575287499867"
"525","0.0025","20","0.029","1000","0.12113852034066572"
"526","0.0025","20","0.029","1000","0.1189659760790702"
"527","0.0025","20","0.029","1000","0.11946152287230968"
"528","0.0025","20","0.029","1000","0.13008341058583767"
"529","0.0025","20","0.029","1000","0.12532030014520196"
"530","0.0025","20","0.029","1000","0.12292471848761932"
"532","0.0025","20","0.029","1000","0.12713469788969217"
"534","0.0025","20","0.029","1000","0.12270541378098947"
"533","0.0025","20","0.029","1000","0.12689004295658485"
"531","0.0025","20","0.029","1000","0.11784238973458849"
"536","0.0025","20","0.029","1000","0.12021531357026986"
"535","0.0025","20","0.029","1000","0.13399911758489358"
"537","0.0025","20","0.029","1000","0.12812737867593174"
"538","0.0025","20","0.029","1000","0.1212481529774589"
"540","0.0025","20","0.029","1000","0.1278305277098523"
"539","0.0025","20","0.029","1000","0.13430000000000106"
"541","0.0025","20","0.029","1000","0.1222039032408447"
"543","0.0025","20","0.029","1000","0.13086318676303682"
"542","0.0025","20","0.029","1000","0.11837796553101668"
"544","0.0025","20","0.029","1000","0.1252069818208473"
"545","0.0025","20","0.029","1000","0.12329843224374706"
"546","0.0025","20","0.029","1000","0.12963676296230167"
"547","0.0025","20","0.029","1000","0.12622500000000092"
"548","0.0025","20","0.029","1000","0.11773453269458198"
"549","0.0025","20","0.029","1000","0.13256520666576727"
"550","0.0025","20","0.029","1000","0.12129531412787828"
"551","0.0025","20","0.029","1000","0.1291011192228369"
"552","0.0025","20","0.029","1000","0.12911125702289497"
"553","0.0025","20","0.029","1000","0.12710812434418306"
"554","0.0025","20","0.029","1000","0.12340050669170302"
"555","0.0025","20","0.029","1000","0.13136139643924055"
"557","0.0025","20","0.029","1000","0.12107112151042843"
"556","0.0025","20","0.029","1000","0.12838107028268456"
"558","0.0025","20","0.029","1000","0.13231808876029624"
"561","0.0025","20","0.029","1000","0.1346356095951479"
"559","0.0025","20","0.029","1000","0.1220383739121915"
"560","0.0025","20","0.029","1000","0.11877541505174527"
"562","0.0025","20","0.029","1000","0.13147226400535555"
"563","0.0025","20","0.029","1000","0.1345140392380133"
"564","0.0025","20","0.029","1000","0.12933967786318218"
"565","0.0025","20","0.029","1000","0.1255499390608922"
"566","0.0025","20","0.029","1000","0.11961308265805508"
"569","0.0025","20","0.029","1000","0.12939237862251068"
"567","0.0025","20","0.029","1000","0.1389525935960907"
"568","0.0025","20","0.029","1000","0.11891605398159373"
"570","0.0025","20","0.029","1000","0.12323936779078007"
"571","0.0025","20","0.029","1000","0.13234941353103075"
"572","0.0025","20","0.029","1000","0.12513085111256617"
"573","0.0025","20","0.029","1000","0.11875000000000088"
"574","0.0025","20","0.029","1000","0.135039967411086"
"575","0.0025","20","0.029","1000","0.1163040110916624"
"576","0.0025","20","0.029","1000","0.13560769130052333"
"577","0.0025","20","0.029","1000","0.13297500000000104"
"578","0.0025","20","0.029","1000","0.12288710230354424"
"579","0.0025","20","0.029","1000","0.12437159664132277"
"580","0.0025","20","0.029","1000","0.126988921678932"
"581","0.0025","20","0.029","1000","0.12538032472268126"
"582","0.0025","20","0.029","1000","0.13295168743013425"
"584","0.0025","20","0.029","1000","0.1349826137177797"
"583","0.0025","20","0.029","1000","0.11786514815781948"
"585","0.0025","20","0.029","1000","0.11750947402253727"
"586","0.0025","20","0.029","1000","0.13302720250960046"
"587","0.0025","20","0.029","1000","0.1328743411845942"
"588","0.0025","20","0.029","1000","0.13357500000000105"
"589","0.0025","20","0.029","1000","0.1277985400663949"
"590","0.0025","20","0.029","1000","0.12495562534775254"
"591","0.0025","20","0.029","1000","0.12274499135274657"
"593","0.0025","20","0.029","1000","0.12651217682402455"
"592","0.0025","20","0.029","1000","0.11680801362666346"
"594","0.0025","20","0.029","1000","0.12463505294475899"
"595","0.0025","20","0.029","1000","0.13113869450231624"
"596","0.0025","20","0.029","1000","0.1171227736122559"
"597","0.0025","20","0.029","1000","0.12023147193905767"
"598","0.0025","20","0.029","1000","0.11476718282541935"
"599","0.0025","20","0.029","1000","0.12142667522995662"
"600","0.0025","20","0.029","1000","0.12370128648154914"
"601","0.0025","20","0.032","1000","0.10640398929699184"
"603","0.0025","20","0.032","1000","0.11656210605313692"
"602","0.0025","20","0.032","1000","0.10894738199516121"
"605","0.0025","20","0.032","1000","0.11732819907883137"
"604","0.0025","20","0.032","1000","0.10534553224171277"
"606","0.0025","20","0.032","1000","0.10736255503134748"
"607","0.0025","20","0.032","1000","0.11485000000000081"
"608","0.0025","20","0.032","1000","0.11567040159218127"
"609","0.0025","20","0.032","1000","0.11999565474426473"
"610","0.0025","20","0.032","1000","0.1259250000000009"
"611","0.0025","20","0.032","1000","0.11659272161433092"
"612","0.0025","20","0.032","1000","0.12446556627342523"
"613","0.0025","20","0.032","1000","0.11532725570642441"
"614","0.0025","20","0.032","1000","0.11075480861092432"
"615","0.0025","20","0.032","1000","0.11880795757638232"
"616","0.0025","20","0.032","1000","0.11290000000000085"
"617","0.0025","20","0.032","1000","0.11097500000000093"
"618","0.0025","20","0.032","1000","0.11917639050680726"
"619","0.0025","20","0.032","1000","0.12525086495418075"
"620","0.0025","20","0.032","1000","0.109421657370002"
"621","0.0025","20","0.032","1000","0.11503868828244972"
"622","0.0025","20","0.032","1000","0.10809980676486812"
"623","0.0025","20","0.032","1000","0.12057332555045926"
"624","0.0025","20","0.032","1000","0.11822902404970162"
"625","0.0025","20","0.032","1000","0.11645964777715205"
"626","0.0025","20","0.032","1000","0.11190000000000085"
"627","0.0025","20","0.032","1000","0.1175006136992158"
"628","0.0025","20","0.032","1000","0.12091213450885437"
"629","0.0025","20","0.032","1000","0.11672031294337129"
"630","0.0025","20","0.032","1000","0.11170804729247319"
"631","0.0025","20","0.032","1000","0.10540421684304895"
"632","0.0025","20","0.032","1000","0.11682475308700961"
"633","0.0025","20","0.032","1000","0.10359782473285058"
"634","0.0025","20","0.032","1000","0.10882144188899827"
"635","0.0025","20","0.032","1000","0.1087962790128421"
"636","0.0025","20","0.032","1000","0.11333938123181678"
"637","0.0025","20","0.032","1000","0.1218313380895953"
"638","0.0025","20","0.032","1000","0.1100435588341665"
"639","0.0025","20","0.032","1000","0.11905478876110982"
"640","0.0025","20","0.032","1000","0.10960795075093104"
"641","0.0025","20","0.032","1000","0.10789533480178574"
"642","0.0025","20","0.032","1000","0.10674749465446501"
"643","0.0025","20","0.032","1000","0.12171898873772011"
"644","0.0025","20","0.032","1000","0.11470017104686832"
"645","0.0025","20","0.032","1000","0.11935194178423829"
"646","0.0025","20","0.032","1000","0.11540000000000092"
"647","0.0025","20","0.032","1000","0.11052459389064004"
"648","0.0025","20","0.032","1000","0.10580000000000082"
"649","0.0025","20","0.032","1000","0.11260000000000092"
"651","0.0025","20","0.032","1000","0.11482500000000093"
"650","0.0025","20","0.032","1000","0.11361498083270871"
"652","0.0025","20","0.032","1000","0.11756243505526716"
"653","0.0025","20","0.032","1000","0.11567140515130621"
"654","0.0025","20","0.032","1000","0.12119054884976291"
"655","0.0025","20","0.032","1000","0.11541622742526562"
"656","0.0025","20","0.032","1000","0.12200000000000089"
"657","0.0025","20","0.032","1000","0.11336767865586658"
"659","0.0025","20","0.032","1000","0.11262157484210784"
"658","0.0025","20","0.032","1000","0.10588558687983292"
"660","0.0025","20","0.032","1000","0.11227500000000093"
"661","0.0025","20","0.032","1000","0.1132675480272464"
"662","0.0025","20","0.032","1000","0.10831673613341182"
"663","0.0025","20","0.032","1000","0.10397500000000082"
"664","0.0025","20","0.032","1000","0.11044363958028389"
"665","0.0025","20","0.032","1000","0.11169243346100455"
"666","0.0025","20","0.032","1000","0.11524732279252987"
"667","0.0025","20","0.032","1000","0.11779720581962942"
"668","0.0025","20","0.032","1000","0.1055195664892751"
"669","0.0025","20","0.032","1000","0.11417274051437773"
"670","0.0025","20","0.032","1000","0.11861343253750264"
"671","0.0025","20","0.032","1000","0.11949183917221998"
"673","0.0025","20","0.032","1000","0.10735679767430703"
"672","0.0025","20","0.032","1000","0.10995386903865276"
"674","0.0025","20","0.032","1000","0.12081252048763409"
"675","0.0025","20","0.032","1000","0.11051088019665338"
"676","0.0025","20","0.032","1000","0.12262500000000094"
"677","0.0025","20","0.032","1000","0.10817463615934422"
"678","0.0025","20","0.032","1000","0.11782684702403792"
"679","0.0025","20","0.032","1000","0.11994624428524954"
"680","0.0025","20","0.032","1000","0.11226770493804139"
"681","0.0025","20","0.032","1000","0.11526686675004502"
"683","0.0025","20","0.032","1000","0.11893150466367353"
"682","0.0025","20","0.032","1000","0.12217500000000092"
"684","0.0025","20","0.032","1000","0.11586685345886436"
"685","0.0025","20","0.032","1000","0.10935900235353464"
"686","0.0025","20","0.032","1000","0.10999082654405654"
"687","0.0025","20","0.032","1000","0.11739714601454618"
"688","0.0025","20","0.032","1000","0.11565000000000095"
"689","0.0025","20","0.032","1000","0.12705045613380525"
"690","0.0025","20","0.032","1000","0.10676416502063453"
"691","0.0025","20","0.032","1000","0.1089500000000007"
"692","0.0025","20","0.032","1000","0.11698184798156315"
"693","0.0025","20","0.032","1000","0.10652649285311648"
"694","0.0025","20","0.032","1000","0.1077890226536979"
"695","0.0025","20","0.032","1000","0.12257116101194176"
"696","0.0025","20","0.032","1000","0.12045350763296522"
"697","0.0025","20","0.032","1000","0.10843168287271265"
"699","0.0025","20","0.032","1000","0.1143817291386426"
"698","0.0025","20","0.032","1000","0.10604359444080427"
"700","0.0025","20","0.032","1000","0.12541085192630333"
"701","0.0025","20","0.035","1000","0.09845918639536883"
"702","0.0025","20","0.035","1000","0.10086339477216089"
"703","0.0025","20","0.035","1000","0.09926716489590634"
"704","0.0025","20","0.035","1000","0.10312500000000066"
"705","0.0025","20","0.035","1000","0.11117546247117367"
"706","0.0025","20","0.035","1000","0.10193349765509778"
"707","0.0025","20","0.035","1000","0.11097199363857539"
"708","0.0025","20","0.035","1000","0.10409451207952558"
"709","0.0025","20","0.035","1000","0.11160673206257928"
"710","0.0025","20","0.035","1000","0.11341668877985629"
"711","0.0025","20","0.035","1000","0.11474111846254668"
"712","0.0025","20","0.035","1000","0.10126234278935839"
"714","0.0025","20","0.035","1000","0.11137850554041795"
"715","0.0025","20","0.035","1000","0.10149763892977237"
"713","0.0025","20","0.035","1000","0.11258947335495932"
"716","0.0025","20","0.035","1000","0.10777808055752654"
"717","0.0025","20","0.035","1000","0.10887491324000069"
"718","0.0025","20","0.035","1000","0.10254406959237547"
"719","0.0025","20","0.035","1000","0.11539604691167323"
"720","0.0025","20","0.035","1000","0.09709454818749258"
"721","0.0025","20","0.035","1000","0.11559774206331908"
"722","0.0025","20","0.035","1000","0.11310863610977102"
"723","0.0025","20","0.035","1000","0.09486471202303197"
"724","0.0025","20","0.035","1000","0.09933189814178406"
"725","0.0025","20","0.035","1000","0.10654995539209886"
"726","0.0025","20","0.035","1000","0.11129223298858945"
"727","0.0025","20","0.035","1000","0.09825743761554186"
"728","0.0025","20","0.035","1000","0.10962500000000067"
"730","0.0025","20","0.035","1000","0.10627023401301543"
"729","0.0025","20","0.035","1000","0.10693626439968702"
"732","0.0025","20","0.035","1000","0.10332174407447432"
"731","0.0025","20","0.035","1000","0.106315078986259"
"733","0.0025","20","0.035","1000","0.10485559908834459"
"734","0.0025","20","0.035","1000","0.11262500000000072"
"735","0.0025","20","0.035","1000","0.09933287839587837"
"736","0.0025","20","0.035","1000","0.10021003040629092"
"737","0.0025","20","0.035","1000","0.10336735960595651"
"738","0.0025","20","0.035","1000","0.10273242870811292"
"739","0.0025","20","0.035","1000","0.10417063787446626"
"740","0.0025","20","0.035","1000","0.11359784376526938"
"741","0.0025","20","0.035","1000","0.10755193056737758"
"742","0.0025","20","0.035","1000","0.09601568490711664"
"743","0.0025","20","0.035","1000","0.11101341958679534"
"744","0.0025","20","0.035","1000","0.10519532032515382"
"746","0.0025","20","0.035","1000","0.1102804540903102"
"745","0.0025","20","0.035","1000","0.10690604468114757"
"747","0.0025","20","0.035","1000","0.09936064632185411"
"749","0.0025","20","0.035","1000","0.10250000000000059"
"748","0.0025","20","0.035","1000","0.11248885417885364"
"750","0.0025","20","0.035","1000","0.10208726760616764"
"752","0.0025","20","0.035","1000","0.10962500000000071"
"754","0.0025","20","0.035","1000","0.1071062664448195"
"753","0.0025","20","0.035","1000","0.10203966212578948"
"755","0.0025","20","0.035","1000","0.1150271726621865"
"756","0.0025","20","0.035","1000","0.10362500000000067"
"758","0.0025","20","0.035","1000","0.10974127639024207"
"757","0.0025","20","0.035","1000","0.09611682221954923"
"751","0.0025","20","0.035","1000","0.11280585075921075"
"759","0.0025","20","0.035","1000","0.10430798040565328"
"760","0.0025","20","0.035","1000","0.09657404739104308"
"762","0.0025","20","0.035","1000","0.11387500000000066"
"761","0.0025","20","0.035","1000","0.10506578583527662"
"763","0.0025","20","0.035","1000","0.11343423665070314"
"764","0.0025","20","0.035","1000","0.10825000000000062"
"766","0.0025","20","0.035","1000","0.10386561737336027"
"765","0.0025","20","0.035","1000","0.09985515596186033"
"767","0.0025","20","0.035","1000","0.10115632447687709"
"768","0.0025","20","0.035","1000","0.1121810581535245"
"769","0.0025","20","0.035","1000","0.10858505203551885"
"770","0.0025","20","0.035","1000","0.10287500000000065"
"771","0.0025","20","0.035","1000","0.1043198177877817"
"772","0.0025","20","0.035","1000","0.10650000000000073"
"773","0.0025","20","0.035","1000","0.10435845077317403"
"774","0.0025","20","0.035","1000","0.11329560535603442"
"775","0.0025","20","0.035","1000","0.10771615821243889"
"777","0.0025","20","0.035","1000","0.11062500000000067"
"778","0.0025","20","0.035","1000","0.10171760744122652"
"776","0.0025","20","0.035","1000","0.1131280270193968"
"779","0.0025","20","0.035","1000","0.10912978780878639"
"780","0.0025","20","0.035","1000","0.11504890807295047"
"781","0.0025","20","0.035","1000","0.1038750000000006"
"782","0.0025","20","0.035","1000","0.09908792087222552"
"783","0.0025","20","0.035","1000","0.10700000000000065"
"784","0.0025","20","0.035","1000","0.09907018730234576"
"785","0.0025","20","0.035","1000","0.09701320923500167"
